CONTRATO;NOME CONTRATO            ;VALOR CONTRATO       ;DT ASSINAT;CREDOR                                            ;CONT. CRED;SITUACAO  ;MOEDA                    ;INDEXADOR ;TP DIVIDA ;EXAM/CONTR;TP AMORTIZ;DT AMORTIZ;PRAZO;CAREN;PERIODICIDADE  ;SALDO DEVEDOR          ;DT PLANILH;PREV/REALI;EVENTO     ;VLR MOEDA ORIGIN   ;VLR REALIZADO RS   ;VLR REALIZADO USS  ;PARCELA MES RLR  ;
10140033;ITAU CAPEX               ;      600000000,00000;24/09/2021;ITAÚ UNIBANCO S/A                                 ;1502/2020 ;Simulação ;REAL                     ;          ;Interna   ;Contratada;SAC       ;15/04/2023;  120;   12;Mensal         ;       600000000,00000 ;24/09/2021;Realizado  ;Ingresso   ;    600000000,00000 ;    600000000,00000 ;    16409930,00000 ;            0,00 ;
        ;                         ;                     ;          ;                                                  ;          ;          ;                         ;          ;          ;          ;          ;          ;     ;     ;               ;                       ;15/04/2023;Previsto  ;Amortizacao;      0,0 ;           0,00000 ;           0,00000 ;            0,00 ;
        ;                         ;                     ;          ;                                                  ;          ;          ;                         ;          ;          ;          ;          ;          ;     ;     ;               ;                       ;15/11/2021;Previsto  ;Juro;      0,0 ;           0,00000 ;           0,00000 ;            0,00 ;
